GDP_category,economy,year,unit,scenario,activity,energy,intensity
Iron & steel,09_ROK,2019,thousand tonnes,Carbon Neutral,144360.30556866282,499.70833797611886,0.0034615356070886124
Iron & steel,09_ROK,2019,thousand tonnes,Reference,144360.30556866282,499.70833797611886,0.0034615356070886124
Iron & steel,09_ROK,2020,thousand tonnes,Carbon Neutral,117111.54152501676,406.55710309427036,0.00347153745736857
Iron & steel,09_ROK,2020,thousand tonnes,Reference,117111.54152501676,406.55710309427036,0.00347153745736857
Iron & steel,09_ROK,2021,thousand tonnes,Carbon Neutral,131466.38018930968,457.0126303225695,0.003476269976129851
Iron & steel,09_ROK,2021,thousand tonnes,Reference,131481.1077228584,457.11502408796514,0.003476659361978392
Iron & steel,09_ROK,2022,thousand tonnes,Carbon Neutral,131735.20355197988,454.5642505321862,0.003450590565587314
Iron & steel,09_ROK,2022,thousand tonnes,Reference,131779.49634513035,459.09672276648433,0.003483825143511784
Iron & steel,09_ROK,2023,thousand tonnes,Carbon Neutral,131677.10078007102,450.9964173700708,0.0034250178254101407
Iron & steel,09_ROK,2023,thousand tonnes,Reference,131765.7068783914,459.9013309235002,0.0034902960855205693
Iron & steel,09_ROK,2024,thousand tonnes,Carbon Neutral,131295.59489037946,446.3461211576301,0.003399551382742816
Iron & steel,09_ROK,2024,thousand tonnes,Reference,131442.97609054507,459.8408154960585,0.0034984053859165145
Iron & steel,09_ROK,2025,thousand tonnes,Carbon Neutral,130602.1759595821,440.67666919306737,0.003374190865927418
Iron & steel,09_ROK,2025,thousand tonnes,Reference,130822.32732377789,459.032129767678,0.0035088210029439342
Iron & steel,09_ROK,2026,thousand tonnes,Carbon Neutral,131294.13824699723,439.69565362575025,0.0033489359044999584
Iron & steel,09_ROK,2026,thousand tonnes,Reference,131604.40153867824,461.56422611465143,0.0035072096428248926
Iron & steel,09_ROK,2027,thousand tonnes,Carbon Neutral,131738.30766377843,437.8699596953996,0.003323786129186722
Iron & steel,09_ROK,2027,thousand tonnes,Reference,132154.04651065968,463.31517372751534,0.0035058720180024443
Iron & steel,09_ROK,2028,thousand tonnes,Carbon Neutral,131205.35226679998,432.8124974962208,0.0032987411719006456
Iron & steel,09_ROK,2028,thousand tonnes,Reference,131738.67294508946,461.6630702244206,0.0035043853099753653
Iron & steel,09_ROK,2029,thousand tonnes,Carbon Neutral,130489.45719545739,427.19647183823884,0.003273800665737695
Iron & steel,09_ROK,2029,thousand tonnes,Reference,131153.82084531305,458.7981603045732,0.0034981684662141422
Iron & steel,09_ROK,2030,thousand tonnes,Carbon Neutral,129616.11104193865,421.0608339395092,0.0032485223523121332
Iron & steel,09_ROK,2030,thousand tonnes,Reference,130424.50570824591,455.82408591987326,0.003494926689157116
Iron & steel,09_ROK,2031,thousand tonnes,Carbon Neutral,129340.43167715786,403.556260056948,0.0031201091168788636
Iron & steel,09_ROK,2031,thousand tonnes,Reference,130310.86300486422,455.6072343092721,0.0034963104671654676
Iron & steel,09_ROK,2032,thousand tonnes,Carbon Neutral,128953.12336919048,400.41635195819435,0.003105131085594643
Iron & steel,09_ROK,2032,thousand tonnes,Reference,130099.69067898038,455.0486145007477,0.0034976917479656072
Iron & steel,09_ROK,2033,thousand tonnes,Carbon Neutral,128486.81962057244,397.2045710562001,0.0030914032445441774
Iron & steel,09_ROK,2033,thousand tonnes,Reference,129823.60634677218,454.53141266480617,0.0035011460970411352
Iron & steel,09_ROK,2034,thousand tonnes,Carbon Neutral,127968.00074084308,393.77144253584083,0.003077108654164996
Iron & steel,09_ROK,2034,thousand tonnes,Reference,129509.15231456945,454.01009333105105,0.0035056216894099467
Iron & steel,09_ROK,2035,thousand tonnes,Carbon Neutral,127406.17537481204,390.08659303523126,0.0030617557735144966
Iron & steel,09_ROK,2035,thousand tonnes,Reference,129165.81344312581,453.50110537667337,0.0035109994919542593
Iron & steel,09_ROK,2036,thousand tonnes,Carbon Neutral,126582.57128849406,385.1599890082389,0.0030427568747234688
Iron & steel,09_ROK,2036,thousand tonnes,Reference,128571.260440693,452.02933282571695,0.003515788297293918
Iron & steel,09_ROK,2037,thousand tonnes,Carbon Neutral,125746.98009453126,380.11605189726964,0.0030228642597342256
Iron & steel,09_ROK,2037,thousand tonnes,Reference,127978.25044280729,450.7588496296069,0.0035221519912170414
Iron & steel,09_ROK,2038,thousand tonnes,Carbon Neutral,124899.16312326501,375.01871317818956,0.0030025718651779717
Iron & steel,09_ROK,2038,thousand tonnes,Reference,127386.50711984688,449.7675127763816,0.0035307311813898346
Iron & steel,09_ROK,2039,thousand tonnes,Carbon Neutral,124041.12621410846,369.91727529350646,0.002982214742673241
Iron & steel,09_ROK,2039,thousand tonnes,Reference,126798.05632548488,448.99547874960484,0.0035410280864010546
Iron & steel,09_ROK,2040,thousand tonnes,Carbon Neutral,123170.29089695025,363.70344856127844,0.0029528504472362493
Iron & steel,09_ROK,2040,thousand tonnes,Reference,126210.25610209662,447.7419283140867,0.0035475875110489437
Iron & steel,09_ROK,2041,thousand tonnes,Carbon Neutral,122283.33334662652,358.46748525045825,0.0029314500630624775
Iron & steel,09_ROK,2041,thousand tonnes,Reference,125619.68386836743,446.84819781327036,0.00355715110922829
Iron & steel,09_ROK,2042,thousand tonnes,Carbon Neutral,121379.5795711331,353.45358874695035,0.002911969130193048
Iron & steel,09_ROK,2042,thousand tonnes,Reference,125025.61972548839,446.1818076049254,0.003568723023205814
Iron & steel,09_ROK,2043,thousand tonnes,Carbon Neutral,120455.08256417338,348.2321097929704,0.0028909706620926273
Iron & steel,09_ROK,2043,thousand tonnes,Reference,124423.96208381976,445.4586246784323,0.0035801674952156202
Iron & steel,09_ROK,2044,thousand tonnes,Carbon Neutral,119507.12944275145,342.793492175995,0.0028683936579717313
Iron & steel,09_ROK,2044,thousand tonnes,Reference,123811.84594068937,444.667717079619,0.003591479585019934
Iron & steel,09_ROK,2045,thousand tonnes,Carbon Neutral,118533.84765676438,337.5442981081475,0.0028476616998510534
Iron & steel,09_ROK,2045,thousand tonnes,Reference,123187.2471980783,444.05270743725106,0.003604697057019537
Iron & steel,09_ROK,2046,thousand tonnes,Carbon Neutral,117535.06557464167,332.2546412928259,0.0028268554551647796
Iron & steel,09_ROK,2046,thousand tonnes,Reference,122549.88959639866,443.4658563557713,0.0036186556986404932
Iron & steel,09_ROK,2047,thousand tonnes,Carbon Neutral,116512.89652762761,328.5335950080634,0.0028197187161179303
Iron & steel,09_ROK,2047,thousand tonnes,Reference,121901.88275703794,442.9586372474666,0.003633730892658363
Iron & steel,09_ROK,2048,thousand tonnes,Carbon Neutral,115471.05942500527,325.52730279627974,0.0028191245877301338
Iron & steel,09_ROK,2048,thousand tonnes,Reference,121247.05123868218,442.48731920273616,0.003649468706102163
Iron & steel,09_ROK,2049,thousand tonnes,Carbon Neutral,114409.92634578505,322.4673964604282,0.002818526388049791
Iron & steel,09_ROK,2049,thousand tonnes,Reference,120585.75023734538,442.04793636438734,0.003665838919559877
Iron & steel,09_ROK,2050,thousand tonnes,Carbon Neutral,113331.88220327994,319.36074141129455,0.002817924975766898
Iron & steel,09_ROK,2050,thousand tonnes,Reference,119920.47439066481,441.63312172236624,0.0036827166000332726
Iron & steel,10_MAS,2017,thousand tonnes,Carbon Neutral,6429.88,173.39357984438382,0.026966845391264507
Iron & steel,10_MAS,2017,thousand tonnes,Reference,6429.88,173.39357984438382,0.026966845391264507
Iron & steel,10_MAS,2018,thousand tonnes,Carbon Neutral,8216.982,189.021141191524,0.023003718541859286
Iron & steel,10_MAS,2018,thousand tonnes,Reference,8216.982,189.021141191524,0.023003718541859286
Iron & steel,10_MAS,2019,thousand tonnes,Carbon Neutral,8317.871779577097,176.56644283154316,0.021227358092374953
Iron & steel,10_MAS,2019,thousand tonnes,Reference,8317.871779577097,176.56644283154316,0.021227358092374953
Iron & steel,10_MAS,2020,thousand tonnes,Carbon Neutral,7200.8763655964585,150.32264020579746,0.020875603547922603
Iron & steel,10_MAS,2020,thousand tonnes,Reference,7200.8763655964585,150.32264020579746,0.020875603547922603
Iron & steel,10_MAS,2021,thousand tonnes,Carbon Neutral,7602.582483626088,156.03425493037005,0.0205238490034703
Iron & steel,10_MAS,2021,thousand tonnes,Reference,7603.434163640577,156.06921443440336,0.02052614793203869
Iron & steel,10_MAS,2022,thousand tonnes,Carbon Neutral,7844.522850626944,151.51422393961303,0.01931465135926066
Iron & steel,10_MAS,2022,thousand tonnes,Reference,7847.160382726325,158.34686502206642,0.02017887456087042
Iron & steel,10_MAS,2023,thousand tonnes,Carbon Neutral,8095.194753441599,155.96497468717018,0.019266364730862476
Iron & steel,10_MAS,2023,thousand tonnes,Reference,8100.642045476407,163.51679980951445,0.020185659222015144
Iron & steel,10_MAS,2024,thousand tonnes,Carbon Neutral,8342.67549641835,160.33119637286222,0.019218198819035345
Iron & steel,10_MAS,2024,thousand tonnes,Reference,8352.040270067311,168.6670523519538,0.02019471253705946
Iron & steel,10_MAS,2025,thousand tonnes,Carbon Neutral,8600.188858569296,164.86693901682415,0.01917015332198774
Iron & steel,10_MAS,2025,thousand tonnes,Reference,8614.6858858634,174.06869282835706,0.02020604060723813
Iron & steel,10_MAS,2026,thousand tonnes,Carbon Neutral,8880.862263972025,169.82187250371965,0.0191222279386828
Iron & steel,10_MAS,2026,thousand tonnes,Reference,8901.848772553254,179.99227613330302,0.02021965107835427
Iron & steel,10_MAS,2027,thousand tonnes,Carbon Neutral,9166.262583872105,174.8411640684354,0.019074422368836094
Iron & steel,10_MAS,2027,thousand tonnes,Reference,9195.189412403677,186.06974411310756,0.02023555315370799
Iron & steel,10_MAS,2028,thousand tonnes,Carbon Neutral,9299.177149950976,176.93299155919217,0.019026736312913982
Iron & steel,10_MAS,2028,thousand tonnes,Reference,9336.976244114918,189.10885365583303,0.020253757609700256
Iron & steel,10_MAS,2029,thousand tonnes,Carbon Neutral,9433.097287675195,179.0323520698934,0.0189791694721317
Iron & steel,10_MAS,2029,thousand tonnes,Reference,9481.12420937582,192.222936730332,0.020274276814161347
Iron & steel,10_MAS,2030,thousand tonnes,Carbon Neutral,9574.278074361146,181.23890487724694,0.018929772403684892
Iron & steel,10_MAS,2030,thousand tonnes,Reference,9633.991294167223,195.54232311367804,0.020297124747462314
Iron & steel,10_MAS,2031,thousand tonnes,Carbon Neutral,9772.802265690669,184.4905615626429,0.018877959110083817
Iron & steel,10_MAS,2031,thousand tonnes,Reference,9846.126850703484,200.09611134291035,0.020322317026477667
Iron & steel,10_MAS,2032,thousand tonnes,Carbon Neutral,9936.840779360458,187.04232207162121,0.018823117550612438
Iron & steel,10_MAS,2032,thousand tonnes,Reference,10025.192705258238,204.01137761517307,0.020349870931475323
Iron & steel,10_MAS,2033,thousand tonnes,Carbon Neutral,10095.918954471466,189.44578563369603,0.01876459057248977
Iron & steel,10_MAS,2033,thousand tonnes,Reference,10200.957669625132,207.89353256805546,0.020379805436021893
Iron & steel,10_MAS,2034,thousand tonnes,Carbon Neutral,10251.178457063454,191.713983580052,0.018701653120471604
Iron & steel,10_MAS,2034,thousand tonnes,Reference,10374.636038022682,211.76853612171686,0.020412141240000375
Iron & steel,10_MAS,2035,thousand tonnes,Carbon Neutral,10459.195708095232,194.89127462817171,0.018633485792538457
Iron & steel,10_MAS,2035,thousand tonnes,Reference,10603.650236125486,216.81178455797084,0.020446900805848593
Iron & steel,10_MAS,2036,thousand tonnes,Carbon Neutral,10655.861784813002,197.76368192508147,0.018559144808629104
Iron & steel,10_MAS,2036,thousand tonnes,Reference,10823.271851799966,221.7050738347908,0.020484108398138415
Iron & steel,10_MAS,2037,thousand tonnes,Carbon Neutral,10789.560692238849,199.36441474772278,0.018477528458700796
Iron & steel,10_MAS,2037,thousand tonnes,Reference,10981.012024313932,225.37198616499603,0.020523790126627854
Iron & steel,10_MAS,2038,thousand tonnes,Carbon Neutral,10973.506813644868,201.77360182521235,0.018387340095722137
Iron & steel,10_MAS,2038,thousand tonnes,Reference,11192.042195402646,230.17524871843258,0.02056597399293059
Iron & steel,10_MAS,2039,thousand tonnes,Carbon Neutral,11149.087416808305,203.88389383227093,0.018287047738534783
Iron & steel,10_MAS,2039,thousand tonnes,Reference,11396.886318284829,234.89769019855638,0.020610689940961633
Iron & steel,10_MAS,2040,thousand tonnes,Carbon Neutral,11316.466436675428,205.67497079976883,0.018174840348856493
Iron & steel,10_MAS,2040,thousand tonnes,Reference,11595.768076398615,239.54502802103286,0.02065796991133253
Iron & steel,10_MAS,2041,thousand tonnes,Carbon Neutral,11553.273045699852,208.75395362309263,0.018068815027339046
Iron & steel,10_MAS,2041,thousand tonnes,Reference,11868.489907220737,245.77088380003275,0.020707847899883777
Iron & steel,10_MAS,2042,thousand tonnes,Carbon Neutral,11726.15650079483,210.54702128880302,0.017955330996523165
Iron & steel,10_MAS,2042,thousand tonnes,Reference,12078.390687214109,250.75173913555108,0.020760360020560586
Iron & steel,10_MAS,2043,thousand tonnes,Carbon Neutral,11891.160432460714,212.0641759585124,0.017833766280674814
Iron & steel,10_MAS,2043,thousand tonnes,Reference,12282.96277156151,255.67655905814544,0.020815544572854044
Iron & steel,10_MAS,2044,thousand tonnes,Carbon Neutral,12099.120881096656,214.19622102574866,0.017703453261666564
Iron & steel,10_MAS,2044,thousand tonnes,Reference,12534.938271324841,261.6473084096898,0.02087344211405006
Iron & steel,10_MAS,2045,thousand tonnes,Carbon Neutral,12244.554550995914,215.05942917728035,0.01756367928956537
Iron & steel,10_MAS,2045,thousand tonnes,Reference,12725.25104113424,266.39162102166546,0.020934095536548344
Iron & steel,10_MAS,2046,thousand tonnes,Carbon Neutral,12451.645547524107,216.8290617923166,0.017413687288539224
Iron & steel,10_MAS,2046,thousand tonnes,Reference,12982.915180946587,272.6094126120791,0.020997550150535844
Iron & steel,10_MAS,2047,thousand tonnes,Carbon Neutral,12646.282625403477,218.18222126928157,0.017252676358110453
Iron & steel,10_MAS,2047,thousand tonnes,Reference,13231.201934360579,278.7001027774493,0.021063853772323064
Iron & steel,10_MAS,2048,thousand tonnes,Carbon Neutral,12828.843433212685,219.11411047216214,0.01707980236978308
Iron & steel,10_MAS,2048,thousand tonnes,Reference,13470.556560451329,284.6740371712181,0.02113305681867685
Iron & steel,10_MAS,2049,thousand tonnes,Carbon Neutral,12998.69190530267,219.60222208253816,0.01689417855907131
Iron & steel,10_MAS,2049,thousand tonnes,Reference,13700.358575248549,290.5190136472235,0.02120521240751197
Iron & steel,10_MAS,2050,thousand tonnes,Carbon Neutral,13106.060278935125,218.80405268576746,0.016694876112956916
Iron & steel,10_MAS,2050,thousand tonnes,Reference,13867.98609082893,295.11596482883425,0.021280376465332488
Iron & steel,11_MEX,2017,thousand tonnes,Carbon Neutral,39909.276,187.3844208,0.004695259838840474
Iron & steel,11_MEX,2017,thousand tonnes,Reference,39909.276,187.3844208,0.004695259838840474
Iron & steel,11_MEX,2018,thousand tonnes,Carbon Neutral,40407.94,192.09084454800015,0.00475378959056067
Iron & steel,11_MEX,2018,thousand tonnes,Reference,40407.94,192.09084454800015,0.00475378959056067
Iron & steel,11_MEX,2019,thousand tonnes,Carbon Neutral,41498.95438,191.83217962235952,0.004622578628506627
Iron & steel,11_MEX,2019,thousand tonnes,Reference,41498.95438,191.83217962235952,0.004622578628506627
Iron & steel,11_MEX,2020,thousand tonnes,Carbon Neutral,40598.89393319078,183.24086441721641,0.004513444743562623
Iron & steel,11_MEX,2020,thousand tonnes,Reference,40598.89393319078,183.24086441721641,0.004513444743562623
Iron & steel,11_MEX,2021,thousand tonnes,Carbon Neutral,42427.8130099161,188.4009784756828,0.004440506477004843
Iron & steel,11_MEX,2021,thousand tonnes,Reference,42432.56598964067,188.44318975018717,0.004441003869438228
Iron & steel,11_MEX,2022,thousand tonnes,Carbon Neutral,44257.14231577412,188.23711316022215,0.004253259548869036
Iron & steel,11_MEX,2022,thousand tonnes,Reference,44272.02271522065,193.25565077293288,0.0043651868363017415
Iron & steel,11_MEX,2023,thousand tonnes,Carbon Neutral,46125.0351621398,192.06849093511556,0.004164083349962811
Iron & steel,11_MEX,2023,thousand tonnes,Reference,46156.0729004891,197.95389872254663,0.004288794221062272
Iron & steel,11_MEX,2024,thousand tonnes,Carbon Neutral,48029.89367557026,195.0318861129934,0.00406063539158309
Iron & steel,11_MEX,2024,thousand tonnes,Reference,48083.80792440429,201.86371880907433,0.004198164153854818
Iron & steel,11_MEX,2025,thousand tonnes,Carbon Neutral,49945.5445448937,198.6563679870831,0.003977459246810699
Iron & steel,11_MEX,2025,thousand tonnes,Reference,50029.735942826184,206.5069364603055,0.004127683917746456
Iron & steel,11_MEX,2026,thousand tonnes,Carbon Neutral,51917.91845310896,200.4142486063706,0.0038602134788469997
Iron & steel,11_MEX,2026,thousand tonnes,Reference,52040.60652198667,209.35935138120274,0.004022999833653944
Iron & steel,11_MEX,2027,thousand tonnes,Carbon Neutral,53921.45774748498,203.86767467015972,0.0037808264684696617
Iron & steel,11_MEX,2027,thousand tonnes,Reference,54091.622713648874,213.99468279563646,0.003956152026136931
Iron & steel,11_MEX,2028,thousand tonnes,Carbon Neutral,55409.04489789056,205.32156036481595,0.0037055603601034567
Iron & steel,11_MEX,2028,thousand tonnes,Reference,55634.27038524892,216.60635307056896,0.0038933979284825992
Iron & steel,11_MEX,2029,thousand tonnes,Carbon Neutral,56919.81364864696,208.10483658794558,0.0036561053743522304
Iron & steel,11_MEX,2029,thousand tonnes,Reference,57209.61066334428,220.64400245491737,0.003856764622177194
Iron & steel,11_MEX,2030,thousand tonnes,Carbon Neutral,58338.82827450628,209.62687712294144,0.0035932651258706737
Iron & steel,11_MEX,2030,thousand tonnes,Reference,58702.67808635927,223.46470360982065,0.0038067207646144356
Iron & steel,11_MEX,2031,thousand tonnes,Carbon Neutral,59598.31549190352,209.94833982198273,0.0035227227160556976
Iron & steel,11_MEX,2031,thousand tonnes,Reference,60045.477076892144,225.10910326852635,0.003748976846003896
Iron & steel,11_MEX,2032,thousand tonnes,Carbon Neutral,60985.815856381174,210.92487838276708,0.003458589106678274
Iron & steel,11_MEX,2032,thousand tonnes,Reference,61528.062069538806,227.53133068541274,0.0036980090552544563
Iron & steel,11_MEX,2033,thousand tonnes,Carbon Neutral,62447.34202880489,213.0171226144172,0.003411147947916814
